호선,통행일자,역명, 이용인원 , 승차인원 , 하차인원 
7,2023-10-08,부평구청,7519,3949,3570
7,2023-10-08,산곡,8692,4455,4237
7,2023-10-08,석남(거북시장),8412,4432,3980
7,2023-10-09,삼산체육관,6783,3560,3223
7,2023-10-09,굴포천,11109,5502,5607
7,2023-10-09,부평구청,7442,3879,3563
7,2023-10-09,산곡,8684,4435,4249
7,2023-10-09,석남(거북시장),8191,4324,3867
7,2023-10-10,삼산체육관,12946,6806,6140
7,2023-10-10,굴포천,21462,10603,10859
7,2023-10-10,부평구청,15594,8110,7484
7,2023-10-10,산곡,18930,9914,9016
7,2023-10-10,석남(거북시장),15194,8120,7074
7,2023-10-11,삼산체육관,13103,6930,6173
7,2023-10-11,굴포천,22053,10660,11393
7,2023-10-11,부평구청,15540,8102,7438
7,2023-10-11,산곡,18940,9894,9046
7,2023-10-11,석남(거북시장),15398,8279,7119
7,2023-10-12,삼산체육관,13200,6916,6284
7,2023-10-12,굴포천,21837,10650,11187
7,2023-10-12,부평구청,15418,7991,7427
7,2023-10-12,산곡,18780,9771,9009
7,2023-10-12,석남(거북시장),15048,7984,7064
7,2023-10-13,삼산체육관,13489,7232,6257
7,2023-10-13,굴포천,22559,10950,11609
7,2023-10-13,부평구청,15540,7987,7553
7,2023-10-13,산곡,18919,9956,8963
7,2023-10-13,석남(거북시장),15812,8383,7429
7,2023-10-14,삼산체육관,8761,4530,4231
7,2023-10-14,굴포천,15639,7693,7946
7,2023-10-14,부평구청,9692,5155,4537
7,2023-10-14,산곡,11628,5951,5677
7,2023-10-14,석남(거북시장),10928,5741,5187
7,2023-10-15,삼산체육관,7175,3627,3548
7,2023-10-15,굴포천,11314,5663,5651
7,2023-10-15,부평구청,7718,4194,3524
7,2023-10-15,산곡,9147,4688,4459
7,2023-10-15,석남(거북시장),8758,4688,4070
7,2023-10-16,삼산체육관,12652,6709,5943
7,2023-10-16,굴포천,21215,10479,10736
7,2023-10-16,부평구청,14957,7698,7259
7,2023-10-16,산곡,18757,9820,8937
7,2023-10-16,석남(거북시장),15329,8210,7119
7,2023-10-17,삼산체육관,13191,6944,6247
7,2023-10-17,굴포천,21847,10760,11087
7,2023-10-17,부평구청,15059,7729,7330
7,2023-10-17,산곡,18766,9788,8978
7,2023-10-17,석남(거북시장),15459,8332,7127
7,2023-10-18,삼산체육관,13418,7051,6367
7,2023-10-18,굴포천,21898,10616,11282
7,2023-10-18,부평구청,15425,7840,7585
7,2023-10-18,산곡,19109,10000,9109
7,2023-10-18,석남(거북시장),15177,8148,7029
7,2023-10-19,삼산체육관,12745,6758,5987
7,2023-10-19,굴포천,21217,10348,10869
7,2023-10-19,부평구청,15189,7819,7370
7,2023-10-19,산곡,18216,9472,8744
7,2023-10-19,석남(거북시장),14975,7996,6979
7,2023-10-20,삼산체육관,13634,7138,6496
7,2023-10-20,굴포천,22577,10963,11614
7,2023-10-20,부평구청,15675,8162,7513
7,2023-10-20,산곡,19113,9924,9189
7,2023-10-20,석남(거북시장),15930,8459,7471
7,2023-10-21,삼산체육관,10656,5537,5119
7,2023-10-21,굴포천,15958,7914,8044
7,2023-10-21,부평구청,10403,5553,4850
7,2023-10-21,산곡,12360,6382,5978
7,2023-10-21,석남(거북시장),11471,6050,5421
7,2023-10-22,삼산체육관,10188,5203,4985
7,2023-10-22,굴포천,11749,5813,5936
7,2023-10-22,부평구청,7522,4013,3509
7,2023-10-22,산곡,8574,4386,4188
7,2023-10-22,석남(거북시장),8492,4559,3933
7,2023-10-23,삼산체육관,12848,6915,5933
7,2023-10-23,굴포천,21253,10404,10849
7,2023-10-23,부평구청,15137,7812,7325
7,2023-10-23,산곡,18491,9668,8823
7,2023-10-23,석남(거북시장),15124,8194,6930
7,2023-10-24,삼산체육관,13095,6860,6235
7,2023-10-24,굴포천,21433,10508,10925
7,2023-10-24,부평구청,15295,7858,7437
7,2023-10-24,산곡,18605,9699,8906
7,2023-10-24,석남(거북시장),15043,8033,7010
7,2023-10-25,삼산체육관,13284,7018,6266
7,2023-10-25,굴포천,21834,10715,11119
7,2023-10-25,부평구청,15357,7975,7382
7,2023-10-25,산곡,18801,9769,9032
7,2023-10-25,석남(거북시장),15286,8203,7083
7,2023-10-26,삼산체육관,14853,7775,7078
7,2023-10-26,굴포천,21662,10537,11125
7,2023-10-26,부평구청,15411,8008,7403
7,2023-10-26,산곡,18547,9654,8893
7,2023-10-26,석남(거북시장),15045,8077,6968
7,2023-10-27,삼산체육관,13038,6945,6093
7,2023-10-27,굴포천,22063,10729,11334
7,2023-10-27,부평구청,15610,8089,7521
7,2023-10-27,산곡,19178,9990,9188
7,2023-10-27,석남(거북시장),15761,8360,7401
7,2023-10-28,삼산체육관,9598,5034,4564
7,2023-10-28,굴포천,16234,8018,8216
7,2023-10-28,부평구청,10368,5478,4890
7,2023-10-28,산곡,12365,6405,5960
7,2023-10-28,석남(거북시장),11792,6217,5575
7,2023-10-29,삼산체육관,6832,3526,3306
7,2023-10-29,굴포천,11402,5665,5737
7,2023-10-29,부평구청,7551,4044,3507
7,2023-10-29,산곡,8590,4399,4191
7,2023-10-29,석남(거북시장),8568,4590,3978
7,2023-10-30,삼산체육관,12565,6657,5908
7,2023-10-30,굴포천,21156,10360,10796
7,2023-10-30,부평구청,15141,7885,7256
7,2023-10-30,산곡,18250,9509,8741
7,2023-10-30,석남(거북시장),15032,8128,6904
7,2023-10-31,삼산체육관,13028,6785,6243
7,2023-10-31,굴포천,21591,10555,11036
7,2023-10-31,부평구청,15045,7741,7304
7,2023-10-31,산곡,18627,9732,8895
7,2023-10-31,석남(거북시장),14968,8025,6943
7,2023-11-01,삼산체육관,12653,6751,5902
7,2023-11-01,굴포천,21193,10301,10892
7,2023-11-01,부평구청,14905,7676,7229
7,2023-11-01,산곡,18557,9702,8855
7,2023-11-01,석남(거북시장),14897,7967,6930
7,2023-11-02,삼산체육관,13601,7177,6424
7,2023-11-02,굴포천,21754,10530,11224
7,2023-11-02,부평구청,15308,7921,7387
7,2023-11-02,산곡,18914,9830,9084
7,2023-11-02,석남(거북시장),15228,8111,7117
7,2023-11-03,삼산체육관,13277,7074,6203
7,2023-11-03,굴포천,21548,10427,11121
7,2023-11-03,부평구청,14990,7718,7272
7,2023-11-03,산곡,18710,9772,8938
7,2023-11-03,석남(거북시장),15444,8177,7267
7,2023-11-04,삼산체육관,12019,6076,5943
7,2023-11-04,굴포천,16685,8258,8427
7,2023-11-04,부평구청,9913,5245,4668
7,2023-11-04,산곡,12339,6406,5933
7,2023-11-04,석남(거북시장),11385,5899,5486
7,2023-11-05,삼산체육관,6199,3228,2971
7,2023-11-05,굴포천,10564,5231,5333
7,2023-11-05,부평구청,6705,3560,3145
7,2023-11-05,산곡,7917,3999,3918
7,2023-11-05,석남(거북시장),7465,4057,3408
7,2023-11-06,삼산체육관,12014,6344,5670
7,2023-11-06,굴포천,20720,10163,10557
7,2023-11-06,부평구청,14375,7453,6922
7,2023-11-06,산곡,18037,9485,8552
7,2023-11-06,석남(거북시장),14377,7799,6578
7,2023-11-07,삼산체육관,12926,6803,6123
7,2023-11-07,굴포천,21368,10502,10866
7,2023-11-07,부평구청,14953,7651,7302
7,2023-11-07,산곡,18863,9854,9009
7,2023-11-07,석남(거북시장),14971,7939,7032
7,2023-11-08,삼산체육관,13148,6879,6269
7,2023-11-08,굴포천,21619,10559,11060
7,2023-11-08,부평구청,15129,7763,7366
7,2023-11-08,산곡,18963,9880,9083
7,2023-11-08,석남(거북시장),15010,8080,6930
7,2023-11-09,삼산체육관,13029,6812,6217
7,2023-11-09,굴포천,21233,10432,10801
7,2023-11-09,부평구청,15011,7690,7321
7,2023-11-09,산곡,18934,9876,9058
7,2023-11-09,석남(거북시장),14810,7965,6845
7,2023-11-10,삼산체육관,12664,6649,6015
7,2023-11-10,굴포천,22417,10845,11572
7,2023-11-10,부평구청,15141,7890,7251
7,2023-11-10,산곡,18901,9931,8970
7,2023-11-10,석남(거북시장),15405,8142,7263
7,2023-11-11,삼산체육관,8838,4564,4274
7,2023-11-11,굴포천,15797,7738,8059
7,2023-11-11,부평구청,9895,5318,4577
7,2023-11-11,산곡,11867,6077,5790
7,2023-11-11,석남(거북시장),11200,5919,5281
7,2023-11-12,삼산체육관,8873,4434,4439
7,2023-11-12,굴포천,11256,5716,5540
7,2023-11-12,부평구청,7135,3792,3343
7,2023-11-12,산곡,8178,4110,4068
7,2023-11-12,석남(거북시장),8251,4371,3880
7,2023-11-13,삼산체육관,12378,6441,5937
7,2023-11-13,굴포천,20665,10100,10565
7,2023-11-13,부평구청,14727,7648,7079
7,2023-11-13,산곡,18484,9664,8820
7,2023-11-13,석남(거북시장),14726,7996,6730
7,2023-11-14,삼산체육관,12728,6704,6024
7,2023-11-14,굴포천,21378,10510,10868
7,2023-11-14,부평구청,14921,7726,7195
7,2023-11-14,산곡,19243,10011,9232
7,2023-11-14,석남(거북시장),14693,7831,6862
7,2023-11-15,삼산체육관,13083,6921,6162
7,2023-11-15,굴포천,21885,10699,11186
7,2023-11-15,부평구청,15261,7900,7361
7,2023-11-15,산곡,19722,10250,9472
7,2023-11-15,석남(거북시장),15210,8135,7075
7,2023-11-16,삼산체육관,12121,6385,5736
7,2023-11-16,굴포천,20534,9985,10549
7,2023-11-16,부평구청,14417,7440,6977
7,2023-11-16,산곡,17959,9321,8638
7,2023-11-16,석남(거북시장),13993,7470,6523
7,2023-11-17,삼산체육관,15472,7954,7518
7,2023-11-17,굴포천,22304,10852,11452
7,2023-11-17,부평구청,15078,7945,7133
7,2023-11-17,산곡,19493,10212,9281
7,2023-11-17,석남(거북시장),15258,8092,7166
7,2023-11-18,삼산체육관,8702,4503,4199
7,2023-11-18,굴포천,15443,7639,7804
7,2023-11-18,부평구청,9926,5329,4597
7,2023-11-18,산곡,11670,6063,5607
7,2023-11-18,석남(거북시장),10872,5753,5119
7,2023-11-19,삼산체육관,6555,3358,3197
7,2023-11-19,굴포천,11195,5561,5634
7,2023-11-19,부평구청,7316,3847,3469
7,2023-11-19,산곡,8641,4422,4219
7,2023-11-19,석남(거북시장),8098,4302,3796
7,2023-11-20,삼산체육관,12365,6600,5765
7,2023-11-20,굴포천,20749,10128,10621
7,2023-11-20,부평구청,14524,7525,6999
7,2023-11-20,산곡,19020,9924,9096
7,2023-11-20,석남(거북시장),14961,8143,6818
7,2023-11-21,삼산체육관,13033,6894,6139
7,2023-11-21,굴포천,21266,10381,10885
7,2023-11-21,부평구청,15472,8023,7449
7,2023-11-21,산곡,19738,10286,9452
7,2023-11-21,석남(거북시장),14985,7985,7000
7,2023-11-22,삼산체육관,12853,6824,6029
7,2023-11-22,굴포천,21714,10522,11192
7,2023-11-22,부평구청,14958,7734,7224
7,2023-11-22,산곡,19617,10195,9422
7,2023-11-22,석남(거북시장),15431,8258,7173
7,2023-11-23,삼산체육관,13097,6858,6239
7,2023-11-23,굴포천,21522,10474,11048
7,2023-11-23,부평구청,15043,7812,7231
7,2023-11-23,산곡,19568,10127,9441
7,2023-11-23,석남(거북시장),15079,8127,6952
7,2023-11-24,삼산체육관,13223,6857,6366
7,2023-11-24,굴포천,21783,10613,11170
7,2023-11-24,부평구청,15011,7755,7256
7,2023-11-24,산곡,18946,9915,9031
7,2023-11-24,석남(거북시장),15521,8251,7270
7,2023-11-25,삼산체육관,11330,5803,5527
7,2023-11-25,굴포천,16475,8137,8338
7,2023-11-25,부평구청,9823,5195,4628
7,2023-11-25,산곡,11739,6025,5714
7,2023-11-25,석남(거북시장),11127,5846,5281
7,2023-11-26,삼산체육관,6030,3126,2904
7,2023-11-26,굴포천,10602,5305,5297
7,2023-11-26,부평구청,7075,3775,3300
7,2023-11-26,산곡,8467,4341,4126
7,2023-11-26,석남(거북시장),8196,4355,3841
7,2023-11-27,삼산체육관,12393,6546,5847
7,2023-11-27,굴포천,20850,10218,10632
7,2023-11-27,부평구청,14393,7407,6986
7,2023-11-27,산곡,19036,10015,9021
7,2023-11-27,석남(거북시장),14603,7854,6749
7,2023-11-28,삼산체육관,13126,6879,6247
7,2023-11-28,굴포천,21439,10488,10951
7,2023-11-28,부평구청,15514,8014,7500
7,2023-11-28,산곡,20028,10422,9606
7,2023-11-28,석남(거북시장),14988,8061,6927
7,2023-11-29,삼산체육관,12729,6690,6039
7,2023-11-29,굴포천,21510,10508,11002
7,2023-11-29,부평구청,14938,7708,7230
7,2023-11-29,산곡,19755,10247,9508
7,2023-11-29,석남(거북시장),14899,7969,6930
7,2023-11-30,삼산체육관,12793,6699,6094
7,2023-11-30,굴포천,20972,10274,10698
7,2023-11-30,부평구청,14774,7744,7030
7,2023-11-30,산곡,19483,10141,9342
7,2023-11-30,석남(거북시장),14605,7805,6800
7,2023-12-01,삼산체육관,12438,6533,5905
7,2023-12-01,굴포천,21908,10673,11235
7,2023-12-01,부평구청,15193,7872,7321
7,2023-12-01,산곡,19826,10349,9477
7,2023-12-01,석남(거북시장),15140,7980,7160
7,2023-12-02,삼산체육관,8699,4499,4200
7,2023-12-02,굴포천,16140,7943,8197
7,2023-12-02,부평구청,9951,5313,4638
7,2023-12-02,산곡,12264,6354,5910
7,2023-12-02,석남(거북시장),11337,5942,5395
7,2023-12-03,삼산체육관,6538,3420,3118
7,2023-12-03,굴포천,10949,5496,5453
7,2023-12-03,부평구청,7312,3906,3406
7,2023-12-03,산곡,8863,4544,4319
7,2023-12-03,석남(거북시장),8138,4385,3753
7,2023-12-04,삼산체육관,12321,6592,5729
7,2023-12-04,굴포천,20900,10187,10713
7,2023-12-04,부평구청,14610,7617,6993
7,2023-12-04,산곡,19625,10209,9416
7,2023-12-04,석남(거북시장),14788,8018,6770
7,2023-12-05,삼산체육관,14768,7743,7025
7,2023-12-05,굴포천,22362,10929,11433
7,2023-12-05,부평구청,15384,7919,7465
7,2023-12-05,산곡,20419,10624,9795
7,2023-12-05,석남(거북시장),15043,8056,6987
7,2023-12-06,삼산체육관,12657,6669,5988
7,2023-12-06,굴포천,21733,10583,11150
7,2023-12-06,부평구청,14852,7661,7191
7,2023-12-06,산곡,20055,10419,9636
7,2023-12-06,석남(거북시장),14688,7816,6872
7,2023-12-07,삼산체육관,13162,6952,6210
7,2023-12-07,굴포천,21978,10754,11224
7,2023-12-07,부평구청,15293,7916,7377
7,2023-12-07,산곡,20515,10640,9875
7,2023-12-07,석남(거북시장),14926,8046,6880
7,2023-12-08,삼산체육관,13218,7047,6171
7,2023-12-08,굴포천,22915,11285,11630
7,2023-12-08,부평구청,15529,8110,7419
7,2023-12-08,산곡,20445,10641,9804
7,2023-12-08,석남(거북시장),15605,8275,7330
7,2023-12-09,삼산체육관,12059,6194,5865
7,2023-12-09,굴포천,17224,8482,8742
7,2023-12-09,부평구청,10614,5648,4966
7,2023-12-09,산곡,13534,7072,6462
7,2023-12-09,석남(거북시장),11874,6284,5590
7,2023-12-10,삼산체육관,6470,3341,3129
7,2023-12-10,굴포천,11154,5592,5562
7,2023-12-10,부평구청,7280,3839,3441
7,2023-12-10,산곡,9178,4690,4488
7,2023-12-10,석남(거북시장),8422,4523,3899
7,2023-12-11,삼산체육관,11790,6224,5566
7,2023-12-11,굴포천,20787,10047,10740
7,2023-12-11,부평구청,14289,7418,6871
7,2023-12-11,산곡,19454,10151,9303
7,2023-12-11,석남(거북시장),14183,7600,6583
7,2023-12-12,삼산체육관,12998,6834,6164
7,2023-12-12,굴포천,21463,10483,10980
7,2023-12-12,부평구청,14960,7786,7174
7,2023-12-12,산곡,20601,10731,9870
7,2023-12-12,석남(거북시장),14997,8078,6919
7,2023-12-13,삼산체육관,13306,6997,6309
7,2023-12-13,굴포천,21728,10535,11193
7,2023-12-13,부평구청,15335,7970,7365
7,2023-12-13,산곡,20946,10959,9987
7,2023-12-13,석남(거북시장),15237,8143,7094
7,2023-12-14,삼산체육관,15324,7889,7435
7,2023-12-14,굴포천,21497,10501,10996
7,2023-12-14,부평구청,14739,7632,7107
7,2023-12-14,산곡,19991,10381,9610
7,2023-12-14,석남(거북시장),14460,7755,6705
7,2023-12-15,삼산체육관,12344,6574,5770
7,2023-12-15,굴포천,21714,10527,11187
7,2023-12-15,부평구청,14690,7650,7040
7,2023-12-15,산곡,19854,10369,9485
7,2023-12-15,석남(거북시장),14979,7919,7060
7,2023-12-16,삼산체육관,8961,4666,4295
7,2023-12-16,굴포천,17304,8407,8897
7,2023-12-16,부평구청,10559,5653,4906
7,2023-12-16,산곡,13836,7085,6751
7,2023-12-16,석남(거북시장),12241,6429,5812
7,2023-12-17,삼산체육관,6053,3096,2957
7,2023-12-17,굴포천,11550,5776,5774
7,2023-12-17,부평구청,6894,3629,3265
7,2023-12-17,산곡,8742,4381,4361
7,2023-12-17,석남(거북시장),7996,4240,3756
7,2023-12-18,삼산체육관,12010,6303,5707
7,2023-12-18,굴포천,20457,10078,10379
7,2023-12-18,부평구청,13953,7238,6715
7,2023-12-18,산곡,19492,10149,9343
7,2023-12-18,석남(거북시장),14085,7551,6534
7,2023-12-19,삼산체육관,12787,6732,6055
7,2023-12-19,굴포천,21749,10608,11141
7,2023-12-19,부평구청,14854,7685,7169
7,2023-12-19,산곡,20516,10640,9876
7,2023-12-19,석남(거북시장),14729,7864,6865
7,2023-12-20,삼산체육관,15646,8155,7491
7,2023-12-20,굴포천,22626,11104,11522
7,2023-12-20,부평구청,15120,7784,7336
7,2023-12-20,산곡,20865,10857,10008
7,2023-12-20,석남(거북시장),15081,8014,7067
7,2023-12-21,삼산체육관,12729,6748,5981
7,2023-12-21,굴포천,20925,10301,10624
7,2023-12-21,부평구청,14193,7350,6843
7,2023-12-21,산곡,19439,10217,9222
7,2023-12-21,석남(거북시장),13881,7356,6525
7,2023-12-22,삼산체육관,12156,6443,5713
7,2023-12-22,굴포천,21737,10622,11115
7,2023-12-22,부평구청,14360,7499,6861
7,2023-12-22,산곡,19627,10153,9474
7,2023-12-22,석남(거북시장),14881,7880,7001
7,2023-12-23,삼산체육관,8375,4389,3986
7,2023-12-23,굴포천,15126,7381,7745
7,2023-12-23,부평구청,9586,5097,4489
7,2023-12-23,산곡,12587,6465,6122
7,2023-12-23,석남(거북시장),10913,5764,5149
7,2023-12-24,삼산체육관,10532,5375,5157
7,2023-12-24,굴포천,12551,6309,6242
7,2023-12-24,부평구청,7693,4101,3592
7,2023-12-24,산곡,10022,5194,4828
7,2023-12-24,석남(거북시장),8954,4712,4242
7,2023-12-25,삼산체육관,6447,3420,3027
7,2023-12-25,굴포천,11602,5791,5811
7,2023-12-25,부평구청,7056,3748,3308
7,2023-12-25,산곡,9726,4957,4769
7,2023-12-25,석남(거북시장),8511,4546,3965
7,2023-12-26,삼산체육관,12432,6558,5874
7,2023-12-26,굴포천,20536,10018,10518
7,2023-12-26,부평구청,14111,7276,6835
7,2023-12-26,산곡,19952,10304,9648
7,2023-12-26,석남(거북시장),14330,7692,6638
7,2023-12-27,삼산체육관,13095,6891,6204
7,2023-12-27,굴포천,21292,10494,10798
7,2023-12-27,부평구청,14345,7394,6951
7,2023-12-27,산곡,20454,10636,9818
7,2023-12-27,석남(거북시장),14895,7909,6986
7,2023-12-28,삼산체육관,12426,6540,5886
7,2023-12-28,굴포천,20864,10344,10520
7,2023-12-28,부평구청,14239,7455,6784
7,2023-12-28,산곡,19989,10405,9584
7,2023-12-28,석남(거북시장),14191,7526,6665
7,2023-12-29,삼산체육관,11887,6289,5598
7,2023-12-29,굴포천,21002,10179,10823
7,2023-12-29,부평구청,14037,7346,6691
7,2023-12-29,산곡,19674,10225,9449
7,2023-12-29,석남(거북시장),14709,7793,6916
7,2023-12-30,삼산체육관,7501,3913,3588
7,2023-12-30,굴포천,14753,7265,7488
7,2023-12-30,부평구청,8810,4637,4173
7,2023-12-30,산곡,12586,6393,6193
7,2023-12-30,석남(거북시장),9945,5152,4793
7,2023-12-31,삼산체육관,8585,4395,4190
7,2023-12-31,굴포천,11235,5598,5637
7,2023-12-31,부평구청,6787,3582,3205
7,2023-12-31,산곡,8997,4643,4354
7,2023-12-31,석남(거북시장),8143,4326,3817
7,2024-01-01,삼산체육관,4377,2289,2088
7,2024-01-01,굴포천,8440,4231,4209
7,2024-01-01,부평구청,5324,2816,2508
7,2024-01-01,산곡,6845,3494,3351
7,2024-01-01,석남(거북시장),6490,3435,3055
7,2024-01-02,삼산체육관,11896,6279,5617
7,2024-01-02,굴포천,19769,9648,10121
7,2024-01-02,부평구청,14001,7263,6738
7,2024-01-02,산곡,19910,10357,9553
7,2024-01-02,석남(거북시장),13638,7305,6333
7,2024-01-03,삼산체육관,12217,6453,5764
7,2024-01-03,굴포천,20663,10035,10628
7,2024-01-03,부평구청,14059,7263,6796
7,2024-01-03,산곡,20356,10520,9836
7,2024-01-03,석남(거북시장),14096,7536,6560
7,2024-01-04,삼산체육관,13053,6867,6186
7,2024-01-04,굴포천,20691,10091,10600
7,2024-01-04,부평구청,14540,7454,7086
7,2024-01-04,산곡,20556,10697,9859
7,2024-01-04,석남(거북시장),14257,7644,6613
7,2024-01-05,삼산체육관,12640,6656,5984
7,2024-01-05,굴포천,21818,10665,11153
7,2024-01-05,부평구청,14803,7645,7158
7,2024-01-05,산곡,21092,10903,10189
7,2024-01-05,석남(거북시장),15124,8045,7079
7,2024-01-06,삼산체육관,8164,4233,3931
7,2024-01-06,굴포천,15306,7488,7818
7,2024-01-06,부평구청,9490,5004,4486
7,2024-01-06,산곡,13215,6764,6451
7,2024-01-06,석남(거북시장),11291,5929,5362
7,2024-01-07,삼산체육관,5716,2924,2792
7,2024-01-07,굴포천,10177,5026,5151
7,2024-01-07,부평구청,6708,3514,3194
7,2024-01-07,산곡,8816,4473,4343
7,2024-01-07,석남(거북시장),7827,4118,3709
7,2024-01-08,삼산체육관,11633,6113,5520
7,2024-01-08,굴포천,20543,10049,10494
7,2024-01-08,부평구청,14192,7394,6798
7,2024-01-08,산곡,20183,10505,9678
7,2024-01-08,석남(거북시장),14030,7482,6548
7,2024-01-09,삼산체육관,12554,6611,5943
7,2024-01-09,굴포천,22145,10791,11354
7,2024-01-09,부평구청,15064,7772,7292
7,2024-01-09,산곡,21429,11137,10292
7,2024-01-09,석남(거북시장),14574,7766,6808
7,2024-01-10,삼산체육관,12520,6573,5947
7,2024-01-10,굴포천,21829,10679,11150
7,2024-01-10,부평구청,15057,7834,7223
7,2024-01-10,산곡,21102,10926,10176
7,2024-01-10,석남(거북시장),14615,7787,6828
7,2024-01-11,삼산체육관,12820,6751,6069
7,2024-01-11,굴포천,21529,10596,10933
7,2024-01-11,부평구청,14946,7701,7245
7,2024-01-11,산곡,20977,10968,10009
7,2024-01-11,석남(거북시장),14374,7650,6724
7,2024-01-12,삼산체육관,15379,8042,7337
7,2024-01-12,굴포천,23069,11165,11904
7,2024-01-12,부평구청,15159,7795,7364
7,2024-01-12,산곡,21631,11318,10313
7,2024-01-12,석남(거북시장),15206,8065,7141
7,2024-01-13,삼산체육관,8755,4573,4182
7,2024-01-13,굴포천,15361,7544,7817
7,2024-01-13,부평구청,10076,5299,4777
7,2024-01-13,산곡,13658,6996,6662
7,2024-01-13,석남(거북시장),11241,5949,5292
7,2024-01-14,삼산체육관,5673,2984,2689
7,2024-01-14,굴포천,9740,4885,4855
7,2024-01-14,부평구청,6654,3494,3160
7,2024-01-14,산곡,8423,4229,4194
7,2024-01-14,석남(거북시장),7602,4048,3554
7,2024-01-15,삼산체육관,11841,6215,5626
7,2024-01-15,굴포천,20311,9978,10333
7,2024-01-15,부평구청,14017,7284,6733
7,2024-01-15,산곡,20582,10699,9883
7,2024-01-15,석남(거북시장),14227,7665,6562
7,2024-01-16,삼산체육관,12366,6577,5789
7,2024-01-16,굴포천,21207,10306,10901
7,2024-01-16,부평구청,14640,7609,7031
7,2024-01-16,산곡,20837,10863,9974
7,2024-01-16,석남(거북시장),14309,7670,6639
7,2024-01-17,삼산체육관,12313,6409,5904
7,2024-01-17,굴포천,21222,10430,10792
7,2024-01-17,부평구청,14350,7360,6990
7,2024-01-17,산곡,20816,10805,10011
7,2024-01-17,석남(거북시장),14318,7688,6630
7,2024-01-18,삼산체육관,12561,6618,5943
7,2024-01-18,굴포천,21204,10363,10841
7,2024-01-18,부평구청,14650,7572,7078
7,2024-01-18,산곡,21147,11027,10120
7,2024-01-18,석남(거북시장),14478,7748,6730
7,2024-01-19,삼산체육관,12487,6596,5891
7,2024-01-19,굴포천,22024,10721,11303
7,2024-01-19,부평구청,15307,7879,7428
7,2024-01-19,산곡,21533,11252,10281
7,2024-01-19,석남(거북시장),14960,7972,6988
7,2024-01-20,삼산체육관,8447,4425,4022
7,2024-01-20,굴포천,15286,7472,7814
7,2024-01-20,부평구청,9807,5210,4597
7,2024-01-20,산곡,13275,6738,6537
7,2024-01-20,석남(거북시장),10996,5719,5277
7,2024-01-21,삼산체육관,5858,2991,2867
7,2024-01-21,굴포천,10344,5155,5189
7,2024-01-21,부평구청,6983,3671,3312
7,2024-01-21,산곡,8964,4497,4467
7,2024-01-21,석남(거북시장),8145,4374,3771
7,2024-01-22,삼산체육관,11300,5946,5354
7,2024-01-22,굴포천,20674,10066,10608
7,2024-01-22,부평구청,13875,7160,6715
7,2024-01-22,산곡,20314,10535,9779
7,2024-01-22,석남(거북시장),13537,7302,6235
7,2024-01-23,삼산체육관,11287,5878,5409
7,2024-01-23,굴포천,20300,9977,10323
7,2024-01-23,부평구청,13431,6910,6521
7,2024-01-23,산곡,19569,10138,9431
7,2024-01-23,석남(거북시장),12991,6950,6041
7,2024-01-24,삼산체육관,12061,6328,5733
7,2024-01-24,굴포천,21024,10282,10742
7,2024-01-24,부평구청,14060,7220,6840
7,2024-01-24,산곡,20212,10493,9719
7,2024-01-24,석남(거북시장),13482,7254,6228
7,2024-01-25,삼산체육관,12121,6370,5751
7,2024-01-25,굴포천,21334,10442,10892
7,2024-01-25,부평구청,14530,7545,6985
7,2024-01-25,산곡,20879,10866,10013
7,2024-01-25,석남(거북시장),13943,7538,6405
7,2024-01-26,삼산체육관,12170,6443,5727
7,2024-01-26,굴포천,21989,10681,11308
7,2024-01-26,부평구청,14718,7619,7099
7,2024-01-26,산곡,21406,11129,10277
7,2024-01-26,석남(거북시장),14851,7898,6953
7,2024-01-27,삼산체육관,13231,6762,6469
7,2024-01-27,굴포천,16486,8122,8364
7,2024-01-27,부평구청,9749,5126,4623
7,2024-01-27,산곡,13406,6860,6546
7,2024-01-27,석남(거북시장),10901,5710,5191
7,2024-01-28,삼산체육관,5815,2977,2838
7,2024-01-28,굴포천,10208,5117,5091
7,2024-01-28,부평구청,6701,3490,3211
7,2024-01-28,산곡,8948,4550,4398
7,2024-01-28,석남(거북시장),8086,4281,3805
7,2024-01-29,삼산체육관,11739,6206,5533
7,2024-01-29,굴포천,20738,10208,10530
7,2024-01-29,부평구청,14189,7320,6869
7,2024-01-29,산곡,21173,10955,10218
7,2024-01-29,석남(거북시장),14060,7559,6501
7,2024-01-30,삼산체육관,12159,6413,5746
7,2024-01-30,굴포천,21194,10293,10901
7,2024-01-30,부평구청,14607,7549,7058
7,2024-01-30,산곡,21598,11201,10397
7,2024-01-30,석남(거북시장),14324,7695,6629
7,2024-01-31,삼산체육관,12140,6407,5733
7,2024-01-31,굴포천,21335,10423,10912
7,2024-01-31,부평구청,14117,7209,6908
7,2024-01-31,산곡,21556,11195,10361
7,2024-01-31,석남(거북시장),14416,7725,6691
7,2024-02-01,삼산체육관,12354,6488,5866
7,2024-02-01,굴포천,20954,10339,10615
7,2024-02-01,부평구청,14755,7579,7176
7,2024-02-01,산곡,21474,11174,10300
7,2024-02-01,석남(거북시장),14361,7630,6731
7,2024-02-02,삼산체육관,12247,6478,5769
7,2024-02-02,굴포천,21611,10536,11075
7,2024-02-02,부평구청,14697,7648,7049
7,2024-02-02,산곡,21679,11275,10404
